"library_id" "total_spots" "total_bases" "taxonomy_id" "ScientificName"
"SRR21362733" 341220 102366000 1869227 "bacterium"
"SRR21362485" 185796 55738800 1869227 "bacterium"
"SRR21361244" 24643 7392900 1869227 "bacterium"
"SRR21358345" 1342300 201345000 1869227 "bacterium"
"SRR21361619" 539434 161830200 1869227 "bacterium"
"SRR21360219" 174 26100 1869227 "bacterium"
"SRR21362986" 430682 129204600 1869227 "bacterium"
"SRR21361642" 1530897 459269100 1869227 "bacterium"
"SRR21361969" 926455 277936500 1869227 "bacterium"
"SRR21360047" 2816960 422544000 1869227 "bacterium"
"SRR21360851" 312036 93610800 1869227 "bacterium"
"SRR21362920" 248213 74463900 1869227 "bacterium"
"SRR21359265" 1079276 161891400 1869227 "bacterium"
"SRR21358183" 2478510 371776500 1869227 "bacterium"
"SRR21359378" 1465653 439695900 1869227 "bacterium"
"SRR21358603" 2047864 307179600 1869227 "bacterium"
"SRR21362947" 532704 159811200 1869227 "bacterium"
"SRR21358206" 951516 142727400 1869227 "bacterium"
"SRR21360462" 1325970 198895500 1869227 "bacterium"
"SRR21358947" 52788 7918200 1869227 "bacterium"
"SRR21361155" 786405 235921500 1869227 "bacterium"
"SRR21361796" 72698 21809400 1869227 "bacterium"
"SRR21361590" 726972 218091600 1869227 "bacterium"
"SRR21360413" 679828 101974200 1869227 "bacterium"
"SRR21358521" 1158398 173759700 1869227 "bacterium"
"SRR21359405" 1132320 169848000 1869227 "bacterium"
"SRR21358166" 164 24600 1869227 "bacterium"
"SRR21361403" 4829932 724489800 1869227 "bacterium"
"SRR21360113" 1052376 157856400 1869227 "bacterium"
"SRR21359904" 249157 74747100 1869227 "bacterium"
"SRR21360120" 915776 137366400 1869227 "bacterium"
"SRR7527345" 738967 213364972 1869227 "bacterium"
"SRR21359127" 2076406 311460900 1869227 "bacterium"
"SRR21360245" 528678 79301700 1869227 "bacterium"
"SRR21359825" 1656606 248490900 1869227 "bacterium"
"SRR21362832" 409581 122874300 1869227 "bacterium"
"SRR21359572" 434434 65165100 1869227 "bacterium"
"SRR21362568" 1075704 322711200 1869227 "bacterium"
"SRR21359513" 1295052 194257800 1869227 "bacterium"
"SRR21360099" 872697 261809100 1869227 "bacterium"
"SRR21359910" 1375138 206270700 1869227 "bacterium"
"SRR21358988" 1523050 228457500 1869227 "bacterium"
"SRR21361724" 1088364 326509200 1869227 "bacterium"
"SRR21362080" 893394 268018200 1869227 "bacterium"
"SRR21362982" 792963 237888900 1869227 "bacterium"
"SRR21361269" 273315 81994500 1869227 "bacterium"
"SRR21360165" 533902 80085300 1869227 "bacterium"
"SRR21363012" 1013713 304113900 1869227 "bacterium"
"SRR21358960" 226 33900 1869227 "bacterium"
"SRR21360493" 582062 87309300 1869227 "bacterium"
"SRR21360525" 1148 172200 1869227 "bacterium"
"SRR21358248" 1328566 199284900 1869227 "bacterium"
"SRR21360506" 1614732 242209800 1869227 "bacterium"
"SRR21362974" 362457 108737100 1869227 "bacterium"
"SRR21361844" 2530890 379633500 1869227 "bacterium"
"SRR21361429" 407952 122385600 1869227 "bacterium"
"SRR21359267" 220632 33094800 1869227 "bacterium"
"SRR21358582" 1067264 160089600 1869227 "bacterium"
"SRR21361573" 138 41400 1869227 "bacterium"
"SRR21362961" 535360 160608000 1869227 "bacterium"
"SRR21362186" 361440 108432000 1869227 "bacterium"
"SRR21358360" 1146272 171940800 1869227 "bacterium"
"SRR21359456" 1461380 219207000 1869227 "bacterium"
"SRR21363020" 582057 174617100 1869227 "bacterium"
"SRR21358186" 674150 101122500 1869227 "bacterium"
"SRR21358128" 444620 66693000 1869227 "bacterium"
"SRR21361288" 2117612 635283600 1869227 "bacterium"
"SRR21359929" 629070 94360500 1869227 "bacterium"
"SRR21358817" 2481552 372232800 1869227 "bacterium"
"SRR21358176" 607692 91153800 1869227 "bacterium"
"SRR21360153" 929162 139374300 1869227 "bacterium"
"SRR21358814" 2335520 350328000 1869227 "bacterium"
"SRR21362903" 57116 17134800 1869227 "bacterium"
"SRR21361800" 95 28500 1869227 "bacterium"
"SRR21361802" 20668 6200400 1869227 "bacterium"
"SRR21359094" 634064 95109600 1869227 "bacterium"
"SRR21361784" 472392 141717600 1869227 "bacterium"
"SRR21362578" 174205 52261500 1869227 "bacterium"
"SRR21359422" 346284 51942600 1869227 "bacterium"
"SRR21359085" 742398 111359700 1869227 "bacterium"
"SRR21358067" 706018 105902700 1869227 "bacterium"
"SRR21360888" 19810 2971500 1869227 "bacterium"
"SRR21360959" 275096 82528800 1869227 "bacterium"
"SRR21361226" 58756 17626800 1869227 "bacterium"
"SRR21359514" 991848 148777200 1869227 "bacterium"
"SRR21360873" 389902 116970600 1869227 "bacterium"
"SRR21358203" 1570508 235576200 1869227 "bacterium"
"SRR21362514" 460527 138158100 1869227 "bacterium"
"SRR21359376" 367424 110227200 1869227 "bacterium"
"SRR21358440" 1103238 165485700 1869227 "bacterium"
"SRR21362850" 623829 187148700 1869227 "bacterium"
"SRR21362139" 610906 183271800 1869227 "bacterium"
"SRR21359445" 2107752 316162800 1869227 "bacterium"
"SRR21359374" 1870984 280647600 1869227 "bacterium"
"SRR21362199" 421043 126312900 1869227 "bacterium"
"SRR7527173" 1075064 313574638 1869227 "bacterium"
"SRR21360167" 2170 325500 1869227 "bacterium"
"SRR21361487" 235639 70691700 1869227 "bacterium"
"SRR21359101" 1775502 266325300 1869227 "bacterium"
"SRR21360275" 1221846 183276900 1869227 "bacterium"
"SRR21360085" 858491 257547300 1869227 "bacterium"
"SRR21358299" 3323286 498492900 1869227 "bacterium"
"SRR21360146" 180 27000 1869227 "bacterium"
"SRR21360395" 494808 74221200 1869227 "bacterium"
"SRR21361410" 743579 223073700 1869227 "bacterium"
"SRR21359165" 1858956 278843400 1869227 "bacterium"
"SRR21358997" 1043070 156460500 1869227 "bacterium"
"SRR21359192" 2332862 349929300 1869227 "bacterium"
"SRR21360464" 1038466 155769900 1869227 "bacterium"
"SRR21363007" 568014 170404200 1869227 "bacterium"
"SRR21362552" 621 186300 1869227 "bacterium"
"SRR21362968" 370202 111060600 1869227 "bacterium"
"SRR21359383" 609363 182808900 1869227 "bacterium"
"SRR21362232" 1609178 482753400 1869227 "bacterium"
"SRR21360067" 204890 61467000 1869227 "bacterium"
"SRR21359018" 1189974 178496100 1869227 "bacterium"
"SRR21359368" 1103384 165507600 1869227 "bacterium"
"SRR21358292" 849586 127437900 1869227 "bacterium"
"SRR21358126" 1923550 288532500 1869227 "bacterium"
"SRR21360936" 122279 36683700 1869227 "bacterium"
"SRR21361355" 112518 33755400 1869227 "bacterium"
"SRR21361611" 45836 13750800 1869227 "bacterium"
"SRR21358540" 959172 143875800 1869227 "bacterium"
"SRR21362996" 986514 295954200 1869227 "bacterium"
"SRR21358497" 2297360 344604000 1869227 "bacterium"
"SRR21359614" 2367756 355163400 1869227 "bacterium"
"SRR21361752" 290764 87229200 1869227 "bacterium"
"SRR21360782" 2009722 301458300 1869227 "bacterium"
"SRR21359043" 1811746 271761900 1869227 "bacterium"
"SRR21361676" 1373397 412019100 1869227 "bacterium"
"SRR21359286" 1623180 243477000 1869227 "bacterium"
"SRR12182860" 440711 130545536 1869227 "bacterium"
"SRR21358388" 2425786 363867900 1869227 "bacterium"
"SRR21361665" 894836 268450800 1869227 "bacterium"
"SRR21358677" 1349796 202469400 1869227 "bacterium"
"SRR21363080" 914269 274280700 1869227 "bacterium"
"SRR21358310" 1474942 221241300 1869227 "bacterium"
"SRR21361635" 2951958 885587400 1869227 "bacterium"
"SRR7527243" 19623 5748452 1869227 "bacterium"
"SRR21358099" 759878 113981700 1869227 "bacterium"
"SRR12182826" 112759 33282967 1869227 "bacterium"
"SRR21359971" 1322108 198316200 1869227 "bacterium"
"SRR21358699" 1649788 247468200 1869227 "bacterium"
"SRR21363031" 740833 222249900 1869227 "bacterium"
"SRR21361943" 656390 196917000 1869227 "bacterium"
"SRR21363008" 752698 225809400 1869227 "bacterium"
"SRR21361829" 392 58800 1869227 "bacterium"
"SRR21358548" 3325846 498876900 1869227 "bacterium"
"SRR21362078" 377120 113136000 1869227 "bacterium"
"SRR21360928" 74597 22379100 1869227 "bacterium"
"SRR21361895" 199177 59753100 1869227 "bacterium"
"SRR21359970" 2908952 436342800 1869227 "bacterium"
"SRR21360353" 3028146 454221900 1869227 "bacterium"
"SRR21360930" 535315 160594500 1869227 "bacterium"
"SRR21360945" 218126 65437800 1869227 "bacterium"
"SRR21360244" 416128 62419200 1869227 "bacterium"
"SRR21359281" 4143364 621504600 1869227 "bacterium"
"SRR21359319" 3279522 491928300 1869227 "bacterium"
"SRR21360185" 1360904 204135600 1869227 "bacterium"
"SRR21360260" 1326158 198923700 1869227 "bacterium"
"SRR21360426" 324800 48720000 1869227 "bacterium"
"SRR21358709" 2178734 326810100 1869227 "bacterium"
"SRR21361365" 143527 43058100 1869227 "bacterium"
"SRR21359097" 1077676 161651400 1869227 "bacterium"
"SRR21359935" 714934 107240100 1869227 "bacterium"
"SRR7527565" 26779 7867695 1869227 "bacterium"
"SRR21359260" 2471122 370668300 1869227 "bacterium"
"SRR21361298" 136993 41097900 1869227 "bacterium"
"SRR21359078" 588570 88285500 1869227 "bacterium"
"SRR21362120" 242256 72676800 1869227 "bacterium"
"SRR12182844" 430428 126869358 1869227 "bacterium"
"SRR21362506" 570054 171016200 1869227 "bacterium"
"SRR21358109" 3638328 545749200 1869227 "bacterium"
"SRR21359077" 1166902 175035300 1869227 "bacterium"
"SRR21360814" 66142 9921300 1869227 "bacterium"
"SRR21360835" 214535 64360500 1869227 "bacterium"
"SRR21360792" 374 56100 1869227 "bacterium"
"SRR21361552" 615744 184723200 1869227 "bacterium"
"SRR21362502" 818247 245474100 1869227 "bacterium"
"SRR21359972" 844810 126721500 1869227 "bacterium"
"SRR21359276" 1485202 222780300 1869227 "bacterium"
"SRR21361047" 29528 8858400 1869227 "bacterium"
"SRR21360190" 39824 5973600 1869227 "bacterium"
"SRR21361932" 705340 211602000 1869227 "bacterium"
"SRR21362092" 642883 192864900 1869227 "bacterium"
"SRR21358745" 573352 86002800 1869227 "bacterium"
"SRR12182990" 852443 250894051 1869227 "bacterium"
"SRR21359772" 250 37500 1869227 "bacterium"
"SRR21358415" 640942 96141300 1869227 "bacterium"
"SRR21361159" 531186 159355800 1869227 "bacterium"
"SRR12182952" 277058 81788634 1869227 "bacterium"
"SRR21359591" 1953308 292996200 1869227 "bacterium"
"SRR21358526" 223424 33513600 1869227 "bacterium"
"SRR21358530" 1182704 177405600 1869227 "bacterium"
"SRR21358905" 2831280 424692000 1869227 "bacterium"
"SRR21363117" 77933 23379900 1869227 "bacterium"
"SRR21359798" 1987668 298150200 1869227 "bacterium"
"SRR21360382" 3961392 594208800 1869227 "bacterium"
"SRR21358367" 769166 115374900 1869227 "bacterium"
"SRR21359396" 2428632 364294800 1869227 "bacterium"
"SRR21359831" 1985044 297756600 1869227 "bacterium"
"SRR21358707" 1020948 153142200 1869227 "bacterium"
"SRR21361485" 443993 133197900 1869227 "bacterium"
"SRR21358742" 1864578 279686700 1869227 "bacterium"
"SRR21358077" 566128 84919200 1869227 "bacterium"
"SRR21358452" 594 89100 1869227 "bacterium"
"SRR21362523" 404301 121290300 1869227 "bacterium"
"SRR21358379" 2852206 427830900 1869227 "bacterium"
"SRR21362923" 421665 126499500 1869227 "bacterium"
"SRR21359219" 865390 129808500 1869227 "bacterium"
"SRR21361727" 668527 200558100 1869227 "bacterium"
"SRR21360323" 1815602 272340300 1869227 "bacterium"
"SRR21361070" 219368 65810400 1869227 "bacterium"
"SRR21359453" 1300294 195044100 1869227 "bacterium"
"SRR21358970" 437582 65637300 1869227 "bacterium"
"SRR21359786" 3338372 500755800 1869227 "bacterium"
"SRR21362701" 95151 28545300 1869227 "bacterium"
"SRR21362792" 179 53700 1869227 "bacterium"
"SRR21362882" 248822 74646600 1869227 "bacterium"
"SRR21362547" 334873 100461900 1869227 "bacterium"
"SRR21362608" 2759532 827859600 1869227 "bacterium"
"SRR12183018" 365890 107764502 1869227 "bacterium"
"SRR21358983" 2189858 328478700 1869227 "bacterium"
"SRR21359548" 1514400 227160000 1869227 "bacterium"
"SRR21358924" 1755266 263289900 1869227 "bacterium"
"SRR21359620" 3135198 470279700 1869227 "bacterium"
"SRR21359263" 486328 72949200 1869227 "bacterium"
"SRR21361256" 271245 81373500 1869227 "bacterium"
"SRR21358251" 840502 126075300 1869227 "bacterium"
"SRR21359619" 720762 108114300 1869227 "bacterium"
"SRR21362064" 1048867 314660100 1869227 "bacterium"
"SRR21362864" 558644 167593200 1869227 "bacterium"
"SRR12182933" 240456 70708982 1869227 "bacterium"
"SRR21359234" 744 111600 1869227 "bacterium"
"SRR21359089" 899392 134908800 1869227 "bacterium"
"SRR21361096" 856495 256948500 1869227 "bacterium"
"SRR21360940" 130366 39109800 1869227 "bacterium"
"SRR21362251" 602339 180701700 1869227 "bacterium"
"SRR21359443" 1408376 211256400 1869227 "bacterium"
"SRR21362798" 190254 57076200 1869227 "bacterium"
"SRR21362809" 397930 119379000 1869227 "bacterium"
"SRR21358169" 1737260 260589000 1869227 "bacterium"
"SRR21358349" 284122 42618300 1869227 "bacterium"
"SRR21358642" 902294 135344100 1869227 "bacterium"
"SRR21362556" 222751 66825300 1869227 "bacterium"
"SRR21358710" 787964 118194600 1869227 "bacterium"
"SRR21362857" 887670 266301000 1869227 "bacterium"
"SRR21358678" 1015036 152255400 1869227 "bacterium"
"SRR21362137" 4383208 657481200 1869227 "bacterium"
"SRR21359334" 2174894 326234100 1869227 "bacterium"
"SRR21359345" 679431 203829300 1869227 "bacterium"
"SRR21358427" 1023704 153555600 1869227 "bacterium"
"SRR21358171" 308 46200 1869227 "bacterium"
"SRR21359991" 1580158 237023700 1869227 "bacterium"
"SRR21361711" 339199 101759700 1869227 "bacterium"
"SRR21359992" 1439090 215863500 1869227 "bacterium"
"SRR21362101" 554896 166468800 1869227 "bacterium"
"SRR12182845" 149848 44214123 1869227 "bacterium"
"SRR21359864" 4188396 628259400 1869227 "bacterium"
"SRR21359029" 1071500 160725000 1869227 "bacterium"
"SRR21359791" 2251540 337731000 1869227 "bacterium"
"SRR21360300" 1754 263100 1869227 "bacterium"
"SRR21362037" 441 132300 1869227 "bacterium"
"SRR21362038" 50898 15269400 1869227 "bacterium"
"SRR21362937" 228 68400 1869227 "bacterium"
"SRR21362434" 14079 4223700 1869227 "bacterium"
"SRR21358723" 1103478 165521700 1869227 "bacterium"
"SRR21361134" 1257592 377277600 1869227 "bacterium"
"SRR21362669" 2154966 646489800 1869227 "bacterium"
"SRR21359174" 964588 144688200 1869227 "bacterium"
"SRR21358133" 713114 106967100 1869227 "bacterium"
"SRR21361941" 21029 6308700 1869227 "bacterium"
"SRR21358196" 3054756 458213400 1869227 "bacterium"
"SRR21360246" 2507726 376158900 1869227 "bacterium"
"SRR21361543" 338293 101487900 1869227 "bacterium"
"SRR21359885" 1200854 180128100 1869227 "bacterium"
"SRR21362575" 387958 116387400 1869227 "bacterium"
"SRR21359136" 270922 40638300 1869227 "bacterium"
"SRR21363098" 1064588 319376400 1869227 "bacterium"
"SRR21359222" 2021646 303246900 1869227 "bacterium"
"SRR21361627" 419578 125873400 1869227 "bacterium"
"SRR21361358" 138751 41625300 1869227 "bacterium"
"SRR21362146" 1972001 591600300 1869227 "bacterium"
"SRR21361906" 1013312 303993600 1869227 "bacterium"
"SRR21361686" 41171 12351300 1869227 "bacterium"
"SRR21360326" 729912 109486800 1869227 "bacterium"
"SRR21361822" 997115 299134500 1869227 "bacterium"
"SRR21358273" 367468 55120200 1869227 "bacterium"
"SRR21359336" 1563296 234494400 1869227 "bacterium"
"SRR21360451" 129562 19434300 1869227 "bacterium"
"SRR21362203" 615654 184696200 1869227 "bacterium"
"SRR21361434" 3324653 997395900 1869227 "bacterium"
"SRR21361748" 192498 57749400 1869227 "bacterium"
"SRR21362806" 1066117 319835100 1869227 "bacterium"
"SRR21361797" 695423 208626900 1869227 "bacterium"
"SRR21361325" 79385 23815500 1869227 "bacterium"
"SRR21358766" 670006 100500900 1869227 "bacterium"
"SRR21359948" 2368470 355270500 1869227 "bacterium"
"SRR21362013" 687350 206205000 1869227 "bacterium"
"SRR21362278" 2732088 819626400 1869227 "bacterium"
"SRR21362736" 615749 184724700 1869227 "bacterium"
"SRR21360864" 1400194 210029100 1869227 "bacterium"
"SRR21360998" 72284 10842600 1869227 "bacterium"
"SRR21361859" 568215 170464500 1869227 "bacterium"
"SRR21360319" 174 26100 1869227 "bacterium"
"SRR21358315" 556084 83412600 1869227 "bacterium"
"SRR21361458" 783029 234908700 1869227 "bacterium"
"SRR21361290" 273564 82069200 1869227 "bacterium"
"SRR21360223" 1110200 166530000 1869227 "bacterium"
"SRR21361605" 5251 1575300 1869227 "bacterium"
"SRR21358892" 1827308 274096200 1869227 "bacterium"
"SRR21359853" 3912738 586910700 1869227 "bacterium"
"SRR12182922" 309868 91268865 1869227 "bacterium"
"SRR21360134" 659740 98961000 1869227 "bacterium"
"SRR21362432" 74875 22462500 1869227 "bacterium"
"SRR21358086" 2714032 407104800 1869227 "bacterium"
"SRR21358075" 683312 102496800 1869227 "bacterium"
"SRR21360162" 1257226 188583900 1869227 "bacterium"
"SRR21361600" 985924 295777200 1869227 "bacterium"
"SRR21358115" 1083044 162456600 1869227 "bacterium"
"SRR21358776" 2019054 302858100 1869227 "bacterium"
"SRR21360036" 2482044 372306600 1869227 "bacterium"
"SRR21360181" 114654 17198100 1869227 "bacterium"
"SRR21358999" 378454 56768100 1869227 "bacterium"
"SRR21359576" 635882 95382300 1869227 "bacterium"
"SRR21362040" 137 41100 1869227 "bacterium"
"SRR21362963" 795702 238710600 1869227 "bacterium"
"SRR21360465" 875718 131357700 1869227 "bacterium"
"SRR21361082" 197 59100 1869227 "bacterium"
"SRR21362744" 2019205 605761500 1869227 "bacterium"
"SRR21361005" 1262768 378830400 1869227 "bacterium"
"SRR21359439" 714808 107221200 1869227 "bacterium"
"SRR21358702" 998598 149789700 1869227 "bacterium"
"SRR21360908" 514998 77249700 1869227 "bacterium"
"SRR21358646" 553510 83026500 1869227 "bacterium"
"SRR21362869" 342580 102774000 1869227 "bacterium"
"SRR21363179" 490924 147277200 1869227 "bacterium"
"SRR21359521" 1202634 180395100 1869227 "bacterium"
"SRR21359895" 669532 100429800 1869227 "bacterium"
"SRR21362586" 520039 156011700 1869227 "bacterium"
"SRR21362204" 1189303 356790900 1869227 "bacterium"
"SRR21359870" 559268 83890200 1869227 "bacterium"
"SRR21358619" 1059552 158932800 1869227 "bacterium"
"SRR21361804" 156341 46902300 1869227 "bacterium"
"SRR21361806" 295213 88563900 1869227 "bacterium"
"SRR21362271" 267 80100 1869227 "bacterium"
"SRR21358554" 2804108 420616200 1869227 "bacterium"
"SRR21358179" 937258 140588700 1869227 "bacterium"
"SRR21361359" 331040 99312000 1869227 "bacterium"
"SRR21359329" 2281230 342184500 1869227 "bacterium"
"SRR21358070" 1352514 202877100 1869227 "bacterium"
"SRR21362175" 973092 291927600 1869227 "bacterium"
"SRR21358228" 1294832 194224800 1869227 "bacterium"
"SRR21358285" 463136 69470400 1869227 "bacterium"
"SRR12182984" 254015 74785122 1869227 "bacterium"
"SRR21361258" 1051518 315455400 1869227 "bacterium"
"SRR21362872" 177311 53193300 1869227 "bacterium"
"SRR21360290" 823342 123501300 1869227 "bacterium"
"SRR21358362" 692168 103825200 1869227 "bacterium"
"SRR21358693" 714354 107153100 1869227 "bacterium"
"SRR21358959" 1383096 207464400 1869227 "bacterium"
"SRR12182961" 988089 291587839 1869227 "bacterium"
"SRR21361304" 1807480 542244000 1869227 "bacterium"
"SRR21359846" 681524 102228600 1869227 "bacterium"
"SRR21358757" 4892890 733933500 1869227 "bacterium"
"SRR21360841" 513628 77044200 1869227 "bacterium"
"SRR21361883" 233338 70001400 1869227 "bacterium"
"SRR21362107" 275213 82563900 1869227 "bacterium"
"SRR21363089" 567700 170310000 1869227 "bacterium"
"SRR21361594" 571385 171415500 1869227 "bacterium"
"SRR21359235" 278 41700 1869227 "bacterium"
"SRR21361191" 136048 40814400 1869227 "bacterium"
"SRR21360889" 570526 85578900 1869227 "bacterium"
"SRR21359766" 492178 73826700 1869227 "bacterium"
"SRR21363184" 48019 14405700 1869227 "bacterium"
"SRR21361119" 813864 244159200 1869227 "bacterium"
"SRR21361935" 495156 148546800 1869227 "bacterium"
"SRR21358221" 1732484 259872600 1869227 "bacterium"
"SRR12182923" 315914 93023035 1869227 "bacterium"
"SRR21358921" 242 36300 1869227 "bacterium"
"SRR21360072" 191522 57456600 1869227 "bacterium"
"SRR21361136" 1420544 426163200 1869227 "bacterium"
"SRR21358281" 1138542 170781300 1869227 "bacterium"
"SRR21362055" 49467 14840100 1869227 "bacterium"
"SRR21360807" 330236 99070800 1869227 "bacterium"
"SRR21358268" 828124 124218600 1869227 "bacterium"
"SRR21363178" 845635 253690500 1869227 "bacterium"
"SRR21362516" 345020 103506000 1869227 "bacterium"
"SRR12183031" 284186 83858239 1869227 "bacterium"
"SRR21359295" 1276580 191487000 1869227 "bacterium"
"SRR21361453" 299762 89928600 1869227 "bacterium"
"SRR21361637" 322809 96842700 1869227 "bacterium"
"SRR21361896" 210604 63181200 1869227 "bacterium"
"SRR21358561" 1086558 162983700 1869227 "bacterium"
"SRR21363114" 357395 107218500 1869227 "bacterium"
"SRR21359442" 807090 121063500 1869227 "bacterium"
"SRR21360141" 803518 120527700 1869227 "bacterium"
"SRR21361634" 64991 19497300 1869227 "bacterium"
"SRR21362085" 609854 182956200 1869227 "bacterium"
"SRR21359940" 566216 84932400 1869227 "bacterium"
"SRR21361728" 559573 167871900 1869227 "bacterium"
"SRR21360895" 89782 13467300 1869227 "bacterium"
"SRR21362125" 567926 170377800 1869227 "bacterium"
"SRR12182879" 77266 22540842 1869227 "bacterium"
"SRR7527511" 470330 137905784 1869227 "bacterium"
"SRR12182986" 462300 136618262 1869227 "bacterium"
"SRR21360022" 3295810 494371500 1869227 "bacterium"
"SRR21360155" 904868 135730200 1869227 "bacterium"
"SRR21361897" 1013792 304137600 1869227 "bacterium"
"SRR21359806" 1070796 160619400 1869227 "bacterium"
"SRR21362581" 737335 221200500 1869227 "bacterium"
"SRR21360213" 701512 105226800 1869227 "bacterium"
"SRR21358389" 612 91800 1869227 "bacterium"
"SRR21361312" 1015877 304763100 1869227 "bacterium"
"SRR21363096" 938 281400 1869227 "bacterium"
"SRR21359988" 781090 117163500 1869227 "bacterium"
"SRR21360069" 1037825 311347500 1869227 "bacterium"
"SRR21360904" 761552 114232800 1869227 "bacterium"
"SRR21358060" 1418766 212814900 1869227 "bacterium"
"SRR21359796" 312 46800 1869227 "bacterium"
"SRR21362897" 231048 69314400 1869227 "bacterium"
"SRR21359907" 143262 21489300 1869227 "bacterium"
"SRR21362888" 1423273 426981900 1869227 "bacterium"
"SRR21363165" 1799660 539898000 1869227 "bacterium"
"SRR21359279" 853796 128069400 1869227 "bacterium"
"SRR21359792" 1585180 237777000 1869227 "bacterium"
"SRR21362679" 162 48600 1869227 "bacterium"
"SRR21358149" 890690 133603500 1869227 "bacterium"
"SRR21360512" 67124 10068600 1869227 "bacterium"
"SRR21360090" 733643 220092900 1869227 "bacterium"
"SRR21358327" 379976 56996400 1869227 "bacterium"
"SRR21361380" 423725 127117500 1869227 "bacterium"
"SRR21363154" 571219 171365700 1869227 "bacterium"
"SRR21361791" 805731 241719300 1869227 "bacterium"
"SRR21360169" 2157798 323669700 1869227 "bacterium"
"SRR21361644" 343707 103112100 1869227 "bacterium"
"SRR21363170" 775181 232554300 1869227 "bacterium"
"SRR21358325" 1058744 158811600 1869227 "bacterium"
"SRR21360053" 381257 114377100 1869227 "bacterium"
"SRR21360074" 235912 70773600 1869227 "bacterium"
"SRR21362839" 115 34500 1869227 "bacterium"
"SRR21358580" 3497788 524668200 1869227 "bacterium"
"SRR21360258" 1325484 198822600 1869227 "bacterium"
"SRR21361938" 369694 110908200 1869227 "bacterium"
"SRR21358202" 569562 85434300 1869227 "bacterium"
"SRR21358266" 1412630 211894500 1869227 "bacterium"
"SRR21362459" 97874 29362200 1869227 "bacterium"
"SRR21361988" 1035949 310784700 1869227 "bacterium"
"SRR21359199" 883700 132555000 1869227 "bacterium"
"SRR21358509" 625970 93895500 1869227 "bacterium"
"SRR21360014" 1505905 451771500 1869227 "bacterium"
"SRR21360184" 1545032 231754800 1869227 "bacterium"
"SRR21362797" 565436 169630800 1869227 "bacterium"
"SRR7527471" 3437186 1013676770 1869227 "bacterium"
"SRR21359908" 811954 121793100 1869227 "bacterium"
"SRR21359845" 1204542 180681300 1869227 "bacterium"
"SRR21363006" 1094687 328406100 1869227 "bacterium"
"SRR21363073" 242332 72699600 1869227 "bacterium"
"SRR21358382" 880552 132082800 1869227 "bacterium"
"SRR21358197" 1115276 167291400 1869227 "bacterium"
"SRR21360985" 388271 116481300 1869227 "bacterium"
"SRR21362856" 656376 196912800 1869227 "bacterium"
"SRR21359015" 1210252 181537800 1869227 "bacterium"
"SRR21358949" 61458 9218700 1869227 "bacterium"
"SRR21360794" 608199 182459700 1869227 "bacterium"
"SRR21360990" 14788 2218200 1869227 "bacterium"
"SRR21362715" 713732 214119600 1869227 "bacterium"
"SRR21362698" 265485 79645500 1869227 "bacterium"
"SRR21362449" 949609 284882700 1869227 "bacterium"
"SRR21361154" 33683 10104900 1869227 "bacterium"
"SRR21360355" 1921064 288159600 1869227 "bacterium"
"SRR21358612" 793356 119003400 1869227 "bacterium"
"SRR21362641" 986113 295833900 1869227 "bacterium"
"SRR21358668" 1557154 233573100 1869227 "bacterium"
"SRR21362524" 118 35400 1869227 "bacterium"
"SRR21358242" 84 12600 1869227 "bacterium"
"SRR21359822" 756294 113444100 1869227 "bacterium"
"SRR21361332" 307023 92106900 1869227 "bacterium"
"SRR21363126" 69405 20821500 1869227 "bacterium"
"SRR21361178" 546787 164036100 1869227 "bacterium"
"SRR21363161" 1217090 365127000 1869227 "bacterium"
"SRR21358432" 826 123900 1869227 "bacterium"
"SRR21361077" 287270 86181000 1869227 "bacterium"
"SRR21358448" 1237526 185628900 1869227 "bacterium"
"SRR21359564" 848788 127318200 1869227 "bacterium"
"SRR21359485" 4484396 672659400 1869227 "bacterium"
"SRR21359424" 1586626 237993900 1869227 "bacterium"
"SRR21358966" 1410732 211609800 1869227 "bacterium"
"SRR21361749" 283179 84953700 1869227 "bacterium"
"SRR21360875" 40720 12216000 1869227 "bacterium"
"SRR21361490" 385332 115599600 1869227 "bacterium"
"SRR21361967" 1492531 447759300 1869227 "bacterium"
"SRR21358518" 552174 82826100 1869227 "bacterium"
"SRR21359871" 639218 95882700 1869227 "bacterium"
"SRR21359062" 759710 113956500 1869227 "bacterium"
"SRR21361678" 239 71700 1869227 "bacterium"
"SRR21361747" 171 51300 1869227 "bacterium"
"SRR21361374" 287931 86379300 1869227 "bacterium"
"SRR21360996" 949144 142371600 1869227 "bacterium"
"SRR21360228" 1218156 182723400 1869227 "bacterium"
"SRR21360805" 1820612 273091800 1869227 "bacterium"
"SRR21362046" 714998 214499400 1869227 "bacterium"
"SRR21359205" 3178206 476730900 1869227 "bacterium"
"SRR21359191" 1040078 156011700 1869227 "bacterium"
"SRR21359527" 1615088 242263200 1869227 "bacterium"
"SRR21358883" 1074 161100 1869227 "bacterium"
"SRR21358156" 793574 119036100 1869227 "bacterium"
"SRR21362749" 543800 163140000 1869227 "bacterium"
"SRR21361268" 1524918 457475400 1869227 "bacterium"
"SRR21360772" 1135016 170252400 1869227 "bacterium"
"SRR21361454" 316659 94997700 1869227 "bacterium"
"SRR21359051" 3373000 505950000 1869227 "bacterium"
"SRR21358938" 752516 112877400 1869227 "bacterium"
